ticker,company,asset,indication,ta_bucket,pdufa_date,outcome,outcome_bin,v5_score,v5_tier,eve_price,eve_date,runup_30d,runup_21d,runup_14d,runup_7d,runup_5d,runup_3d,post_1d,post_2d,post_5d,vol_ratio,mcap_tier,cache_key,T-90_T-7,T-90_T-3,T-90_T-1,T-60_T-7,T-60_T-3,T-60_T-1,T-45_T-7,T-45_T-3,T-45_T-1,T-25_T-7,T-25_T-3,T-25_T-1,v9_score,v9_tier,therapeutic_area,crl_rate,ta_risk,mcap,T-120_T-1,T-120_T-7,T-120_T-3,T-120_peak
CADL,Candel Therapeutics Inc.,linoserpaturev (CAN-3110),Glioma,LOW,2022-11-17,CRL,0,0.115,T4,1.8600000143051147,2022-11-16,-21.186436568481646,-6.999999284744263,13.414636007878572,12.048195885857533,14.743982431448776,8.13953391663639,-1.0752677834782465,-4.838711434753648,-9.139782568666634,0.4677777777777778,Nano (<$50M),CADL_20221117,,,,-0.55202314010771,-0.5202312288093431,-0.5028901706222559,-0.5866666793823242,-0.5573333422342936,-0.5413333257039388,-0.4833333492279053,-0.446666677792867,-0.4266666571299235,0.032864,T4,Oncology,0.4097938144329897,HIGH_CRL,nano,-0.507937,-0.550265,-0.571111,0.124339
LITS,Lite Strategy Inc.,Zandelisib - (MIRAGE),"Indolent B-cell Non-Hodgkin's Lymphoma (iB-NHL) without small lymphocytic lymphoma (SLL), lymphoplasmacytic lymphoma (LPL), and Waldenström's macroglobulinemia (WM)",LOW,2022-11-17,CRL,0,0.1864,T4,5.5928568840026855,2022-11-16,5.882342851793512,0.0,5.882342851793512,12.499988010560685,5.882342851793512,9.090903172155269,11.11111868962171,8.3333454115846,5.555563607723067,1.24373228083829,Micro ($50M-$300M),LITS_20221117,,,,-0.39622638668504384,-0.39622638668504384,-0.3773584938440334,-0.3846153392115874,-0.3846153392115874,-0.3653846017634762,-0.15789471133548566,-0.15789471133548566,-0.13157896649838574,0.196987,T4,Oncology,0.4082687338501292,HIGH_CRL,micro,,,,
JAZZ,Jazz Pharmaceuticals plc,Rylaze (asparaginase erwinia chrysanthemi (recombinant)-rywn) - (Monday/Wednesday/Friday dosing),Acute lymphoblastic leukemia (ALL) and lymphoblastic lymphoma (LBL),LOW,2022-11-18,APPROVAL,1,0.992,T1,145.1199951171875,2022-11-17,9.665225654921215,0.8337944437947609,-0.8946237957508392,-2.7019771667532506,-2.7019771667532506,-2.2365988073391856,1.419513249659537,2.577181380239111,5.429992522015473,1.2360331983749242,Mid ($2B-$10B),JAZZ_20221118,,,,-0.07295454766607957,-0.04884894956552201,-0.05331293119386574,-0.040081928330444265,-0.015121556444823115,-0.019743828875867377,0.08924013040741742,0.1175632128975977,0.1123182187942859,0.962264,T1,Oncology,0.4113110539845758,HIGH_CRL,mid,-0.038367,-0.054602,-0.016301,0.068054
QURE,uniQure N.V.,HEMGENIX (Etranacogene dezaparvovec),Hemophilia B,HIGH,2022-11-22,APPROVAL,1,0.8539,T1,21.479999542236328,2022-11-21,11.52647604866294,14.012735500354037,11.700468297246456,-1.9178086009580115,-3.460676214668188,-3.1559997894865024,7.076352375030924,22.718813650436264,19.599632595629828,0.9075751647756342,Small ($300M-$2B),QURE_20221122,,,,-0.0536261103754798,0.1184882381953092,0.1327885797548872,-0.02319444610623862,0.15445442336485066,0.16921460769698152,-0.06272128186174203,0.10773895353806892,0.12190186098178381,0.943984,T1,Rare Disease,0.2272727272727272,LOW_CRL,small,0.516949,0.449153,0.531073,0.803672
RIGL,Rigel Pharmaceuticals Inc.,REZLIDHIA (olutasidenib),Acute myeloid leukemia,LOW,2022-12-01,APPROVAL,1,0.9155,T1,6.699999809265137,2022-11-30,-10.666669209798178,-6.944444628409402,-10.666669209798178,-11.842106666591375,-10.666669209798178,-5.633804235778114,1.4925430495003955,23.88060338833377,32.83581898349987,1.040387354030191,Micro ($50M-$300M),RIGL_20221201,,,,-0.42424242314775673,-0.43181817360817554,-0.46212121157387837,-0.3448276159737812,-0.3534482971241294,-0.38793106283217255,0.013333320617675781,0.0,-0.053333346048990884,0.898517,T1,Oncology,0.4092071611253197,HIGH_CRL,micro,-0.064233,0.059496,0.046259,1.396545
SCYX,SCYNEXIS Inc.,BREXAFEMME (ibrexafungerp) - (CANDLE),"Recurrent Vulvovaginal candidiasis (rVVC), Vaginal yeast infections",VERY_HIGH,2022-12-01,APPROVAL,1,0.9021,T1,2.359999895095825,2022-11-30,5.829590803158415,23.5602060910206,14.563104885891246,-3.673475544336368,-3.673475544336368,-3.673475544336368,-10.169492381566323,-2.542370569770928,-22.45762185336711,0.9972722801055316,Nano (<$50M),SCYX_20221201,,,,-0.02991450248306846,0.047008605790250124,0.047008605790250124,-0.02991450248306846,0.047008605790250124,0.047008605790250124,0.022522500753112733,0.10360361086007354,0.10360361086007354,0.912068,T1,Infectious Disease,0.15,LOW_CRL,nano,0.156863,0.112745,0.200980,0.441176
NVO,Novo Nordisk A/S,REZLIDHIA (olutasidenib),Acute myeloid leukemia,LOW,2022-12-01,APPROVAL,1,0.9334,T1,59.20864486694336,2022-11-30,17.07226100404238,7.84145215715685,10.35337387371054,5.745555927544236,4.890991683769276,2.7798355344210868,1.2279276764263771,1.8459086032766427,0.5136461499636207,1.0186098532250825,Large (>$10B),NVO_20221201,,,,0.09508646651239425,0.14673241572214782,0.17028694871897604,0.1905961924539964,0.24674652611726897,0.2723554055607063,0.06476439344790977,0.11498030741084837,0.13788263412774301,0.933294,T1,Oncology,0.4102564102564102,HIGH_CRL,large,0.104512,0.005585,0.053009,0.104512
NKTX,Nkarta Inc.,NKX019,B-cell malignancies,LOW,2022-12-05,CRL,0,0.1864,T4,8.59000015258789,2022-12-02,-28.53577516264034,-23.91496739050463,-5.187640676165585,6.180469599126722,1.2971770788864143,0.0,-5.122241283372494,-6.519213150979854,-13.387660942252412,1.5531999742715636,Micro ($50M-$300M),NKTX_20221205,,,,-0.37645449207702897,-0.44626965484626163,-0.4271047171631028,-0.30775077794026634,-0.3852583399399678,-0.36398176423953166,-0.2992307956402118,-0.37769229595477766,-0.3561538549569937,0.260298,T4,Oncology,0.4081632653061224,HIGH_CRL,micro,-0.303325,-0.261152,-0.343877,0.491484
CLDX,Celldex Therapeutics Inc.,Barzolvolimab (CDX-0159),Chronic spontaneous urticaria (CSU),LOW,2022-12-06,CRL,0,0.115,T4,36.65999984741211,2022-12-05,9.4655061512987,-0.0817628248016258,6.076384232276201,7.005258737477665,0.0,-1.8211041842447693,-0.8728851504531799,1.200214480470175,5.75559361465876,1.2461041968594522,Small ($300M-$2B),CLDX_20221206,,,,0.08898035062479559,0.08486378734331038,0.1823939278909876,0.2379409121534151,0.23326124819006144,0.3441324416719002,-0.021064664274617367,-0.024765235415027214,0.06290916644686642,0.032871,T4,Oncology,0.4096692111959287,HIGH_CRL,small,0.702740,0.597306,0.722712,0.755690
REPL,Replimune Group Inc.,RP1 (vusolimogene oderparepvec) and OPDIVO (nivolumab) - (IGNYTE-3),Non-melanoma (NMSC) / Non-small cell lung cancer (NSCLC),LOW,2022-12-07,CRL,0,0.1864,T4,18.88999938964844,2022-12-06,7.207709931472929,-1.7169611628277386,-3.4747077965240054,-7.718612490012509,-7.037403182343659,-7.037403182343659,22.233990993356084,27.36897958359418,39.703548133039845,1.019569737839361,Micro ($50M-$300M),REPL_20221207,,,,0.0649972980075168,0.09056999542520866,0.06286629069780912,0.1676401163081531,0.1956774713727818,0.16530372575804014,0.08877990776577593,0.11492367281367573,0.08660131262149479,0.196183,T4,Oncology,0.4111675126903553,HIGH_CRL,micro,0.274629,0.348853,0.348178,0.427126
PFE,Pfizer Inc.,Bivalent BNT162b2,Omicron BA.4/BA.5-adapted bivalent COVID-19 vaccine,VERY_HIGH,2022-12-08,APPROVAL,1,0.995,T1,41.53915786743164,2022-12-07,6.103521381885687,3.952017597277088,2.845476509504236,-1.644458502810509,-1.3160141288342624,-0.9658728620574906,3.0652641446727094,2.9458251497969417,8.439467911491718,0.9376973325234556,Large (>$10B),PFE_20221208,,,,0.03919135925279493,0.07868114767499026,0.07128988628124129,0.12441694415166758,0.16714534718112276,0.15914791776084627,0.0662034252885329,0.10671968565268572,0.09913630060521535,0.982047,T1,Infectious Disease,0.1487603305785124,LOW_CRL,large,0.058130,0.044019,0.072241,0.125105
MRNA,Moderna Inc.,"mRNA-1273.222 - (including EG.5, FL.1.5.1, and BA.2.86)",Covid-19 Omicron Booster,VERY_HIGH,2022-12-08,APPROVAL,1,0.983,T1,179.0,2022-12-07,8.741874331020151,-2.6644883410069804,1.2386191231525223,-1.366539445627026,-1.83712969091644,1.7450164565608894,3.184355837006809,-0.9217842997119412,16.731841870526363,0.8631215716138552,Large (>$10B),MRNA_20221208,,,,0.2571264587301539,0.2933294345418427,0.2537769633184472,0.4579717084969664,0.49995866544174283,0.45408707977557133,0.17341842445214573,0.2072107597756279,0.17029196123802745,0.975472,T1,Infectious Disease,0.1475409836065573,LOW_CRL,large,0.478361,0.448464,0.506029,0.603733
BNTX,BioNTech SE,Bivalent BNT162b2,Omicron BA.4/BA.5-adapted bivalent COVID-19 vaccine,VERY_HIGH,2022-12-08,APPROVAL,1,0.983,T1,162.6300048828125,2022-12-07,1.050082276481593,-2.183321149980061,4.096530327271392,-4.036110396307134,-4.188759502919837,-2.447364685226965,5.644710324147223,4.716225750882895,14.400785504385388,0.8801445617970527,Large (>$10B),BNTX_20221208,,,,0.04437850975550845,0.14298237227595323,0.12436772044277347,0.1329383552926834,0.23990349942952577,0.21971038664978687,0.12503637598215153,0.23125546332608124,0.21120319277191912,0.975473,T1,Infectious Disease,0.1463414634146341,LOW_CRL,large,0.259233,0.250407,0.314286,0.417809
AZN,AstraZeneca PLC,FasTCAR-T GC012F,Diffuse large B-cell lymphoma (DLBCL),LOW,2022-12-10,CRL,0,0.1864,T4,129.20213317871094,2022-12-09,6.852072805466151,6.884896013574399,5.108063155273576,1.5773452312616325,1.6515726994275264,1.0167118449122086,-0.3882305659441025,0.0431301684308661,-2.314880699379537,0.902221729663481,Large (>$10B),AZN_20221210,,,,0.12755451424371775,0.1651906446715458,0.16757479152178692,0.16710748804642275,0.2060638392370097,0.2085316184941262,0.10904539199399907,0.14606371483000324,0.14840872524386375,0.275128,T4,Oncology,0.4156171284634761,HIGH_CRL,large,0.106955,0.081808,0.091198,0.106955
SYRS,Syros Pharmaceuticals Inc.,Tamibarotene (SY-1425) with VENCLEXTA (venetoclax) and VIDAZA (azacitidine) - (SELECT-AML-1),Acute myeloid leukemia (AML),LOW,2022-12-10,CRL,0,0.1864,T4,3.569999933242798,2022-12-09,-5.053193023999176,-12.5,-13.7681147735559,-10.750001668930054,-6.788511635573895,3.179187684481541,5.042018770955541,7.563024817237462,-6.44257768555661,0.922465552094766,Micro ($50M-$300M),SYRS_20221210,,,,-0.43644067054619945,-0.45903955296920035,-0.5183615646077987,-0.40269459400134555,-0.42664670327415105,-0.4895209321167323,-0.06117646834429573,-0.09882354736328125,-0.1976470386280733,0.258768,T4,Oncology,0.4126582278481012,HIGH_CRL,micro,-0.660000,-0.622857,-0.675238,0.028571
ACET,Adicet Bio Inc.,ADI-001,Non-Hodgkin’s lymphoma,LOW,2022-12-10,CRL,0,0.115,T4,276.32000732421875,2022-12-09,-16.8912421217463,-1.707451578094909,0.6997133638635166,-10.332293600568123,-14.462605245444776,-12.022408578191532,-39.63520605439047,-37.52171583178842,-45.57035686525106,1.1586819892332618,Large (>$10B),ACET_20221210,,,,-0.054360084528162336,0.14326164827324464,0.11325028410422548,0.09868427450637159,0.32828952548741697,0.29342105882319724,-0.03244492807162967,0.16975667823415766,0.13904980224242755,0.032613,T4,Oncology,0.4141414141414141,HIGH_CRL,large,0.439167,0.515000,0.638333,0.772500
ZLAB,Zai Lab Limited,Odronextamab - (OLYMPIA),Non-Hodgkin Lymphoma (NHL),LOW,2022-12-12,CRL,0,0.1864,T4,35.400001525878906,2022-12-09,-6.249991791732875,1.4908269548162902,14.009669551380531,4.951088070877144,7.305243179133155,0.0,-0.621472348079688,1.864406268258552,-7.937856644545016,0.6852739404191336,Mid ($2B-$10B),ZLAB_20221212,,,,-0.2899895029501799,-0.28914649104535006,-0.2575342681605916,0.01998183081453202,0.021192878861933592,0.06660614121240623,0.08923369849017909,0.09052697088373449,0.13902357564286838,0.259849,T4,Oncology,0.432762836185819,HIGH_CRL,mid,0.218589,0.327367,0.170396,0.779346
REGN,Regeneron Pharmaceuticals Inc.,Odronextamab - (OLYMPIA),Non-Hodgkin Lymphoma (NHL),LOW,2022-12-12,CRL,0,0.1864,T4,745.0267333984375,2022-12-09,2.125382828436805,1.4993679217568374,1.157141854398736,-0.7134969010276929,-1.8593037628758973,0.0,-1.0105748420638876,-0.3333055339778305,-3.585035470393768,0.8200093264668911,Large (>$10B),REGN_20221212,,,,0.03629459257752717,0.06356471749595981,0.07760100966627947,0.01897925048811698,0.04579372163283923,0.059595482809427204,-0.0055795091257249884,0.020588697484464215,0.03405781780028774,0.287097,T4,Oncology,0.4313725490196078,HIGH_CRL,large,0.276329,0.279119,0.271921,0.304116
IPHA,Innate Pharma S.A.,Lacutamab (IPH4102) - (TELLOMAK 3),"Mycosis Fungoides, Sézary Syndrome",LOW,2022-12-12,CRL,0,0.0605,T4,2.119999885559082,2022-12-09,-7.423584241302095,-3.6363709268489552,-5.357148369051949,1.4354053886023366,0.0,0.0,3.773592756753207,8.018871956170566,-10.37735477721132,2.2061086500349734,Small ($300M-$2B),IPHA_20221212,,,,-0.28013026508030553,-0.31921825419661365,-0.3322475580151241,0.06250005731216055,0.004807687899064574,-0.014423063697193721,0.01843316149616992,-0.03686643286264893,-0.05529959435881885,0.02258,T4,Oncology,0.42997542997543,HIGH_CRL,small,-0.208955,-0.197761,-0.208955,0.193993
XNCR,Xencor Inc.,Plamotamab (XmAb13676),"Chronic Lymphocytic Leukemia, Small Lymphocytic Lymphoma, DLBCL",LOW,2022-12-12,CRL,0,0.1864,T4,29.290000915527344,2022-12-09,-0.5432931859664221,-0.6445001006081129,3.9758638132767294,-0.7455076640059659,-1.347253658926112,0.0,-2.048481948498853,-2.697169309778154,-6.350292086763067,0.8043096807326885,Mid ($2B-$10B),XNCR_20221212,,,,0.00211191363127896,0.03871877463490823,0.057374201931356665,0.0933179075419375,0.13325649736384504,0.1536098256284948,0.054054019700135986,0.0925583109520579,0.11218069829579354,0.25338,T4,Oncology,0.4271604938271605,HIGH_CRL,mid,0.237954,0.256128,0.246830,0.371090
RHHBY,Roche Holding AG ADR,Cevostamab - (CAMMA 1),Relapsed/Refractory Multiple Myeloma (RRMM),LOW,2022-12-12,CRL,0,0.115,T4,36.26417922973633,2022-12-09,-6.335262177284832,1.5033789483170177,-1.4115360623154989,-0.7594383029453967,1.4017458943834058,0.0,-0.0493560310766273,1.6292329081863164,-0.4196419752216314,0.8609615451419044,Large (>$10B),RHHBY_20221212,,,,-0.03990558230748885,-0.03612746284683108,-0.044391969409647555,0.0009847573118149232,0.004923786559074616,-0.003692704635578105,-0.009500780388735757,-0.005603013347892308,-0.0141292448831366,0.265406,T4,Oncology,0.4243176178660049,HIGH_CRL,large,0.049482,0.063731,0.065803,0.120466
ABBV,AbbVie Inc.,EPKINLY (epcoritamab-bysp),Relapsed or Refractory Diffuse Large B-Cell Lymphoma (DLBCL),LOW,2022-12-12,CRL,0,0.115,T4,144.927001953125,2022-12-09,8.590854388721292,3.787164288932386,2.922418209827044,-0.5367887031315205,-1.4147667931807373,0.0,1.38599586268006,1.06097787982568,-1.582238498974935,0.8570649782895617,Large (>$10B),ABBV_20221212,,,,0.10932767749591955,0.1495777263119473,0.1639527523451557,0.1516989711092579,0.19348638951493186,0.20841047644431057,0.08893178248331066,0.12844180129147167,0.14255253073520105,0.05073,T4,Oncology,0.4170854271356783,HIGH_CRL,large,0.136544,0.123440,0.141144,0.156967
BMY,Bristol-Myers Squibb Company,Mezigdomide (CC-92480) in combination with Dexamethasone - (CC-92480-MM-001),Relapsed/Refractory Multiple Myeloma (RRMM),LOW,2022-12-12,CRL,0,0.1864,T4,68.21650695800781,2022-12-09,3.778303559355576,-0.1646378820768468,-0.3917255810963749,-2.317253045623251,-1.3762233424218262,0.0,0.0761189065450851,-1.8774505735983489,-6.774062622395868,0.8237658302307486,Large (>$10B),BMY_20221212,,,,0.11342028626736086,0.13694841793029924,0.12539569675451495,0.13385912227710944,0.1578191552001611,0.14605436300636995,0.0031730364088385734,0.02437148911573419,0.0139626807586056,0.272769,T4,Oncology,0.4185463659147869,HIGH_CRL,large,0.030862,0.049823,0.045116,0.060939
RHHBY,Roche Holding AG ADR,Cevostamab (FcRH5xCD3) - (GO39775),Relapsed/Refractory Multiple Myeloma (RRMM),LOW,2022-12-12,CRL,0,0.1864,T4,36.26417922973633,2022-12-09,-6.335262177284832,1.5033789483170177,-1.4115360623154989,-0.7594383029453967,1.4017458943834058,0.0,-0.0493560310766273,1.6292329081863164,-0.4196419752216314,0.8609615451419044,Large (>$10B),RHHBY_20221212,,,,-0.03990558230748885,-0.03612746284683108,-0.044391969409647555,0.0009847573118149232,0.004923786559074616,-0.003692704635578105,-0.009500780388735757,-0.005603013347892308,-0.0141292448831366,0.265406,T4,Oncology,0.4243176178660049,HIGH_CRL,large,0.049482,0.063731,0.065803,0.120466
GMAB,Genmab A/S,EPKINLY (epcoritamab-bysp),Relapsed or Refractory Diffuse Large B-Cell Lymphoma (DLBCL),LOW,2022-12-12,CRL,0,0.115,T4,45.5,2022-12-09,8.74760954604282,4.742176423607041,1.4945307641749652,-1.1728951016272118,-0.4811925083753128,0.0,2.92308094737294,0.9450556157709478,-2.703295697222699,1.4068281558120923,Small ($300M-$2B),GMAB_20221212,,,,0.2153045114079958,0.2627537595066632,0.2572682749218699,0.2623932563974432,0.31168099478614547,0.3059829671042664,0.10913643371932594,0.15244055159662026,0.14743427477259105,0.04955,T4,Oncology,0.4214463840399002,HIGH_CRL,small,0.521739,0.556187,0.514716,0.573913
MRK,Merck & Company Inc.,Pembrolizumab + chemotherapy,Newly Diagnosed Classical Hodgkin Lymphoma (cHL),LOW,2022-12-12,CRL,0,0.1864,T4,98.62194061279295,2022-12-09,11.045312908181398,3.001598900005243,0.3042904054825814,-1.1180824462264565,-1.1899333791715414,0.0,0.1746556995956005,1.958097949379476,1.0512065260906311,0.8505239532179273,Large (>$10B),MRK_20221212,,,,0.24076599864564083,0.254103836845238,0.26367983467037726,0.24246591462911873,0.2558220263826055,0.2654111438385038,0.09717752231937603,0.10897183025891058,0.11743963932120793,0.274461,T4,Oncology,0.4228855721393035,HIGH_CRL,large,0.235715,0.250937,0.237419,0.259230
ADPT,Adaptive Biotechnologies Corporation,EPKINLY (epcoritamab-bysp),Relapsed or Refractory Diffuse Large B-Cell Lymphoma (DLBCL),LOW,2022-12-12,CRL,0,0.115,T4,8.25,2022-12-09,-11.67023698908482,-0.1210681429144424,1.3513470766310087,0.0,3.773587395376227,0.0,4.484847097685843,5.939391165068655,-2.909088134765625,0.788679900305568,Micro ($50M-$300M),ADPT_20221212,,,,0.03014416980652161,0.08125817513234887,0.15858453735234765,0.0993007033114573,0.15384613845603598,0.23636364121385534,-0.11586053656139383,-0.07199103696362125,-0.00562431820066444,0.03231,T4,Oncology,0.42,HIGH_CRL,micro,0.094164,0.164456,0.038462,0.680371
GLPG,Galapagos NV,GLPG5101 - (ATALANTA-1),Relapsed/refractory Non-Hodgkin Lymphoma (rrNHL),LOW,2022-12-13,CRL,0,0.1864,T4,38.40999984741211,2022-12-12,-8.132029213591197,-5.160494203920718,-1.8650985018395143,0.4183002546721813,1.5331694112721423,2.590815321267519,1.9526165138751792,5.988021989579649,3.280391373440987,1.0768855089653249,Small ($300M-$2B),GLPG_20221213,,,,-0.15955197138106392,-0.1916737056914284,-0.20879123270991679,-0.041686735957501886,-0.0783132530120482,-0.0978313583925546,-0.03634601365064491,-0.07317665190855485,-0.09280353255567245,0.190615,T4,Oncology,0.4309927360774818,HIGH_CRL,small,-0.284063,-0.253122,-0.296552,0.073625
ADMA,ADMA Biologics Inc,BIVIGAM,Primary humoral immunodeficiency,MOD,2022-12-13,APPROVAL,1,0.7785,T2,3.650000095367432,2022-12-12,11.620798674538516,13.0030982604892,9.939764119281392,15.141956073220523,0.2747250048093086,2.8169054758972583,1.6438340058043492,0.5479446686014496,-4.383563880827293,1.8352919127554173,Small ($300M-$2B),ADMA_20221213,,,,0.2895752991716013,0.22393829395575743,0.370656397668211,0.33067726169706724,0.2629482423658798,0.4143426158583691,0.32015808377048904,0.25296447120219223,0.40316205235615515,0.848939,T2,Other,0.3865979381443299,HIGH_CRL,small,0.697674,0.502326,0.604651,0.697674
AMGN,Amgen Inc.,Omecamtiv mecarbil,Heart failure with reduced ejection fraction (HFrEF),LOW,2022-12-13,APPROVAL,1,0.1864,T4,249.7461700439453,2022-12-12,-2.2221371265861443,-3.577769949124225,-1.8475716646069529,-2.297990512604454,-3.078048647611558,-0.6710908828630169,-1.633060666759738,-2.0413304157388805,-4.003179497738335,0.8439442513414099,Large (>$10B),AMGN_20221213,,,,0.24966491731306667,0.23609500004611653,0.21584866400420583,0.24218246958892747,0.22869380305980647,0.20856869323537228,0.040981168624942735,0.029677315776879886,0.012811951100885295,0.273348,T4,Oncology,0.4323671497584541,HIGH_CRL,large,0.152578,0.190722,0.189973,0.217581
BMY,Bristol-Myers Squibb Company,KRAZATI (adagrasib),Non-small cell lung cancer (NSCLC) with a KRASG12C Mutation,LOW,2022-12-13,APPROVAL,1,0.968,T1,68.2684326171875,2022-12-12,3.857298469255996,0.0380449735636066,-0.177142711161441,-1.2887614376543384,-1.239375160313506,0.0761189065450851,-1.952083575470939,-2.218274758383921,-7.263262062922996,0.8393364778114608,Large (>$10B),BMY_20221213,,,,0.1524623863261848,0.1472945087757223,0.13164709896677887,0.1723124712980559,0.16705558189808056,0.1511386601137508,0.013764140889866832,0.009218214699711916,-0.004546037522594919,0.939039,T1,Oncology,0.4330900243309002,HIGH_CRL,large,0.030568,0.056564,0.044154,0.059830
ZLAB,Zai Lab Limited,KRAZATI (adagrasib),Non-small cell lung cancer (NSCLC) with a KRASG12C Mutation,LOW,2022-12-13,APPROVAL,1,0.9155,T1,35.18000030517578,2022-12-12,-6.832622169069694,5.360889332876956,4.422682514701984,3.4705891328699447,-0.1419223324161673,-0.621472348079688,2.5014242765249954,-0.2842480763321133,-14.525300073973463,0.6427207420205511,Mid ($2B-$10B),ZLAB_20221213,,,,-0.17075265863890288,-0.26881720430107525,-0.23870964460475472,0.2539837844972688,0.10569105691056911,0.1512195618172002,0.20387145934625875,0.06150487966850839,0.105213951764503,0.895193,T1,Oncology,0.4341463414634146,HIGH_CRL,mid,0.081131,0.110940,0.013829,0.588506
CYTK,Cytokinetics Incorporated,Omecamtiv mecarbil,Heart failure with reduced ejection fraction (HFrEF),LOW,2022-12-13,APPROVAL,1,0.1864,T4,38.33000183105469,2022-12-12,-3.3291289887156164,-4.294625315284021,-5.2644520554015495,3.594599543391048,6.472227308485243,7.15683908451106,0.0,8.035475787173144,14.844764818401307,1.652350891096242,Small ($300M-$2B),CYTK_20221213,,,,-0.18753586533644995,-0.2926782827634976,-0.3161919419098412,-0.1001482021613495,-0.21659961129341015,-0.24264237127981197,0.16406469334001472,0.013421027143071633,-0.02026836203202695,0.252155,T4,Oncology,0.4320388349514563,HIGH_CRL,small,-0.107982,-0.049104,-0.138003,0.268792
ADMA,ADMA Biologics Inc,ASCENIV (RI-002),Primary Immune Deficiency Diseases,MOD,2022-12-13,APPROVAL,1,0.7785,T2,3.650000095367432,2022-12-12,11.620798674538516,13.0030982604892,9.939764119281392,15.141956073220523,0.2747250048093086,2.8169054758972583,1.6438340058043492,0.5479446686014496,-4.383563880827293,1.8352919127554173,Small ($300M-$2B),ADMA_20221213,,,,0.2895752991716013,0.22393829395575743,0.370656397668211,0.33067726169706724,0.2629482423658798,0.4143426158583691,0.32015808377048904,0.25296447120219223,0.40316205235615515,0.848939,T2,Other,0.3865979381443299,HIGH_CRL,small,0.697674,0.502326,0.604651,0.697674
IMMX,Immix Biopharma Inc.,NXC-201 (HBI10101) - (NEXICART-1),relapsed/refractory multiple myeloma and relapsed/refractory AL amyloidosis,LOW,2022-12-14,CRL,0,0.1864,T4,1.4600000381469729,2022-12-13,41.747580456435024,6.569345479222648,20.66115637342102,39.04762899524275,5.035975048380533,5.035975048380533,23.28766474560085,34.9315052834209,28.082188760883152,1.4429439567859554,Nano (<$50M),IMMX_20221214,,,,-0.3176470975974841,-0.38235298655024735,-0.11764708357286219,-0.06451616314521787,-0.1532258514186963,0.20967741005130422,0.31073443968535214,0.18644063687125856,0.6949152725016629,0.252367,T4,Oncology,0.4313253012048192,HIGH_CRL,nano,-0.324074,-0.467963,-0.509259,0.412037
ABBV,AbbVie Inc.,VRAYLAR (cariprazine),Major depressive disorder (MDD),MOD,2022-12-19,APPROVAL,1,0.9106,T1,142.6339111328125,2022-12-16,3.5488268742357207,1.2939400848351714,-2.11053392458736,-2.927657154618526,-2.656802720627968,0.0,0.6293663352609468,0.0623150873331239,1.632601798782497,1.333627978952429,Large (>$10B),ABBV_20221219,,,,0.15605972211909572,0.1673577674971171,0.15168187803728617,0.14537566098039217,0.15656929219601598,0.14103827601408578,0.09030363563358111,0.10095905396147686,0.08617480108696746,0.883929,T1,Other,0.3846153846153846,HIGH_CRL,large,0.052397,0.084661,0.080661,0.088530
ALVO,Alvotech,SIMLANDI (adalimumab-ryvk) - (Humira biosimilar),Inflammatory diseases,MOD,2022-12-20,CRL,0,0.7785,T2,7.8379998207092285,2022-12-19,26.419355836048613,27.2402599815334,13.924414103678536,-1.6562104511579634,-2.025002241134644,1.7922079852267174,2.066856123965984,5.894365662078189,28.221490439195744,2.151853506029477,Micro ($50M-$300M),ALVO_20221220,,,,0.09037899030498324,0.16180752697866044,0.12244892994198782,0.07010018082975399,0.1402002934424588,0.10157368546428387,0.13505308738666616,0.20940813439311293,0.1684369697990598,0.824699,T2,Other,0.3838383838383838,HIGH_CRL,micro,-0.073522,-0.054374,-0.018913,0.128842
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,SIMLANDI (adalimumab-ryvk) - (Humira biosimilar),Inflammatory diseases,MOD,2022-12-20,CRL,0,0.7785,T2,8.569999694824219,2022-12-19,-1.7201899955411353,-1.1534069272173808,0.2339123233123171,-5.927551945155455,-4.3526823846243,-1.3808963331824355,1.400232086724052,3.500585780837845,7.467915590583707,1.1763349354210022,Large (>$10B),TEVA_20221220,,,,0.09882961591542286,0.18465534315874169,0.1300389487284725,0.03300727310713143,0.11369184802022815,0.06234709733260335,-0.09528911443070545,-0.0246253203590063,-0.06959320787853417,0.766417,T2,Other,0.3807106598984771,HIGH_CRL,large,0.077987,0.046541,0.164780,0.410063
ANIP,ANI Pharmaceuticals Inc.,Levocarnitine Tablets USP,Carnitine supplement,MOD,2022-12-20,APPROVAL,1,0.7785,T2,38.11000061035156,2022-12-19,-3.665320304863344,-6.271518068445952,2.144195142359977,-4.962588377787084,-2.879717175790361,0.1050720143104756,3.043820070412244,4.119652767462225,1.9679873733622628,1.3298834682994274,Mid ($2B-$10B),ANIP_20221220,,,,0.20595779480923795,0.28443303510798423,0.2194106512532692,0.08470188761028938,0.15528664741623766,0.09680209446777663,0.03207242319967567,0.09923242810607912,0.0435855310454979,0.830887,T2,Other,0.3826530612244898,HIGH_CRL,mid,0.367911,0.421034,0.459440,0.505743
